node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
253,18.6667,37.3333,0.5,-0.0544432,-0.0258727,-1.64197,-0.475854,-0.46921,-4.77071,-1.46116,-1.40642,-7.89016,-2.98569,-2.74369,-10.3877,-4.97435,-4.44377,-12.4055
255,18.6667,40.0,0.5,-0.0592807,-0.0478992,-1.30755,-0.516313,-0.529698,-4.21105,-1.56651,-1.53707,-7.0786,-3.19445,-2.99416,-9.28642,-5.32207,-4.85993,-11.0263
257,21.3333,2.66667,0.5,-0.0359636,-0.0556887,-1.10675,-0.315674,-0.43015,-3.74225,-1.02591,-1.17951,-6.70305,-2.12855,-2.20792,-9.41914,-3.55398,-3.4723,-11.7798
258,21.3333,0.0,0.5,-0.0417644,-0.0444953,-0.847656,-0.312565,-0.394406,-3.28921,-1.00092,-1.11144,-6.08783,-2.07758,-2.10633,-8.67621,-3.47312,-3.33281,-10.9191
261,21.3333,5.33333,0.5,-0.0372727,-0.0733268,-1.40171,-0.338152,-0.483659,-4.26301,-1.08845,-1.28081,-7.41819,-2.23959,-2.36051,-10.2914,-3.72051,-3.68207,-12.7937
263,21.3333,8.0,0.5,-0.035572,-0.0865767,-1.72585,-0.357813,-0.533461,-4.84157,-1.15307,-1.38457,-8.22331,-2.3617,-2.52548,-11.2848,-3.9098,-3.91631,-13.9551
265,21.3333,10.6667,0.5,-0.0299147,-0.0899099,-2.02108,-0.365784,-0.558938,-5.3644,-1.19569,-1.44775,-8.95498,-2.45143,-2.63323,-12.1934,-4.05631,-4.07533,-15.0224
267,21.3333,13.3333,0.5,-0.0281973,-0.087406,-2.24968,-0.374732,-0.563889,-5.75859,-1.23027,-1.46987,-9.50757,-2.52214,-2.67689,-12.884,-4.17178,-4.14468,-15.8399
269,21.3333,16.0,0.5,-0.0268254,-0.0786012,-2.40254,-0.379688,-0.550699,-6.01178,-1.25185,-1.45802,-9.86411,-2.5694,-2.6694,-13.3358,-4.25268,-4.14435,-16.3834
271,21.3333,18.6667,0.5,-0.0264961,-0.0643106,-2.46971,-0.384304,-0.523711,-6.10454,-1.26768,-1.42097,-9.98551,-2.60306,-2.62346,-13.4835,-4.31033,-4.09045,-16.5592
273,21.3333,21.3333,0.5,-0.0247917,-0.0484216,-2.44692,-0.386786,-0.494651,-6.02892,-1.27952,-1.38255,-9.84931,-2.63039,-2.57872,-13.2817,-4.35925,-4.04179,-16.2935
275,21.3333,24.0,0.5,-0.023122,-0.0428876,-2.36322,-0.391172,-0.488345,-5.84679,-1.29661,-1.38281,-9.54702,-2.66803,-2.59351,-12.8474,-4.42538,-4.0783,-15.7277
