node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
5738,22.2222,19.5556,0.5,0.100469,-0.0450679,-1.46568,0.0266718,-0.36441,-3.25425,-0.518333,-1.18762,-5.80248,-1.46846,-2.41132,-8.12726,-2.71599,-3.95315,-10.0969
5739,23.1111,20.4444,0.5,0.101665,-0.0418273,-1.37098,0.0249067,-0.359449,-3.08458,-0.529344,-1.18442,-5.54384,-1.49147,-2.41265,-7.78856,-2.75153,-3.95944,-9.69215
5740,23.1111,19.5556,0.5,0.103568,-0.045774,-1.41487,0.0324085,-0.365231,-3.17712,-0.511032,-1.18763,-5.69838,-1.46017,-2.41087,-7.99631,-2.70668,-3.9522,-9.94188
5749,22.2222,23.1111,0.5,0.0907313,-0.033769,-1.21313,-0.0115537,-0.357976,-2.74876,-0.610523,-1.21173,-5.00597,-1.62624,-2.47967,-7.08154,-2.94325,-4.06991,-8.84952
5750,22.2222,22.2222,0.5,0.0936623,-0.0352256,-1.29413,0.000147489,-0.354773,-2.90802,-0.582178,-1.19521,-5.25061,-1.57745,-2.44528,-7.39917,-2.87255,-4.01593,-9.22725
5751,23.1111,23.1111,0.5,0.0937397,-0.0332289,-1.17164,-0.00644308,-0.355846,-2.6826,-0.605236,-1.20747,-4.90764,-1.62184,-2.47387,-6.95151,-2.94002,-4.06255,-8.69145
5752,23.1111,22.2222,0.5,0.0966622,-0.0354079,-1.24956,0.00533253,-0.354233,-2.83784,-0.576568,-1.19327,-5.14918,-1.57236,-2.44245,-7.26696,-2.86819,-4.01218,-9.06772
5761,22.2222,25.7778,0.5,0.0797174,-0.0386131,-0.884397,-0.0560806,-0.402936,-2.10865,-0.719999,-1.33917,-4.04567,-1.81618,-2.71261,-5.8503,-3.21945,-4.41938,-7.39498
5762,22.2222,24.8889,0.5,0.0837951,-0.0348971,-1.01008,-0.0396203,-0.379758,-2.3528,-0.679253,-1.27862,-4.40866,-1.74532,-2.60475,-6.313,-3.11646,-4.25907,-7.93924
5763,23.1111,25.7778,0.5,0.0832824,-0.036917,-0.855237,-0.049905,-0.397262,-2.05949,-0.713218,-1.32894,-3.9637,-1.81008,-2.69824,-5.73584,-3.21455,-4.40059,-7.25196
5764,23.1111,24.8889,0.5,0.0869995,-0.0332555,-0.976288,-0.0341801,-0.374828,-2.29717,-0.673623,-1.26998,-4.32014,-1.74071,-2.593,-6.19205,-3.11331,-4.2441,-7.78983
5773,22.2222,28.4444,0.5,0.0678766,-0.0555578,-0.478501,-0.106072,-0.49193,-1.31697,-0.847699,-1.56219,-2.87032,-2.04104,-3.10417,-4.354,-3.54811,-4.99809,-5.63667
5774,22.2222,27.5556,0.5,0.0713882,-0.0499909,-0.609635,-0.0905392,-0.462913,-1.57376,-0.807052,-1.48932,-3.25294,-1.96885,-2.97611,-4.84182,-3.44218,-4.80876,-6.21019
5775,23.1111,28.4444,0.5,0.0718392,-0.0518223,-0.46217,-0.0984705,-0.481078,-1.28439,-0.838016,-1.54429,-2.80296,-2.0307,-3.08013,-4.25161,-3.53779,-4.96787,-5.5032
5776,23.1111,27.5556,0.5,0.0756741,-0.0473458,-0.588578,-0.082564,-0.454783,-1.53486,-0.797111,-1.47573,-3.17978,-1.95828,-2.95784,-4.73457,-3.43151,-4.78565,-6.073
5785,22.2222,31.1111,0.5,0.0581601,-0.061716,-0.159363,-0.147108,-0.541343,-0.679431,-0.955372,-1.70339,-1.894,-2.23381,-3.36493,-3.08682,-3.83389,-5.3939,-4.12576
5786,22.2222,30.2222,0.5,0.0614734,-0.0609293,-0.254857,-0.133858,-0.529373,-0.872741,-0.921046,-1.66542,-2.19511,-2.17238,-3.29219,-3.48175,-3.74256,-5.28126,-4.60025
5787,23.1111,31.1111,0.5,0.0633994,-0.0581802,-0.153863,-0.136365,-0.530322,-0.660743,-0.940233,-1.68525,-1.83946,-2.21586,-3.34078,-2.99617,-3.81406,-5.36367,-4.00333
